wl,n,k,er,ei
305.9,1.53,1.8910408163265306,-1.2351353690129114,5.786584897959184
306.9,1.53,1.8914489795918368,-1.2366792423990005,5.78783387755102
307.9,1.53,1.891857142857143,-1.2382234489795922,5.789082857142858
308.9,1.53,1.892265306122449,-1.2397679887546857,5.790331836734694
309.9,1.53,1.8926734693877552,-1.241312861724282,5.7915808163265305
310.9,1.5302061855670104,1.893103092783505,-1.2423083495589324,5.793676124986715
311.9,1.531237113402062,1.8936185567010309,-1.2411041408226158,5.799158025294931
312.9,1.5322680412371135,1.8941340206185566,-1.2398983378679982,5.804642051227548
313.9,1.533298969072165,1.8946494845360826,-1.2386909406950792,5.810128202784568
314.9,1.5343298969072166,1.8951649484536084,-1.237481949303858,5.815616479965991
315.9,1.535360824742268,1.8956804123711342,-1.2362713636943354,5.821106882771815
316.9,1.5363917525773196,1.89619587628866,-1.2350591838665115,5.826599411202041
317.9,1.5374226804123712,1.8967113402061857,-1.2338454098203853,5.83209406525667
318.9,1.5384536082474227,1.8972268041237115,-1.2326300415559577,5.837590844935701
319.9,1.5394845360824743,1.8977422680412372,-1.2314130790732283,5.843089750239133
320.9,1.5372972972972976,1.8973243243243245,-1.2365566113951787,5.833503111760411
321.9,1.5318918918918922,1.895972972972973,-1.2480207457998533,5.808851249086926
322.9,1.5264864864864869,1.8946216216216218,-1.2594300956902846,5.784228604821039
323.9,1.5210810810810813,1.8932702702702704,-1.2707846610664717,5.759635178962748
324.9,1.515675675675676,1.8919189189189192,-1.282084441928415,5.735070971512054
325.9,1.5102702702702704,1.8905675675675677,-1.2933294382761145,5.710535982468956
326.9,1.504864864864865,1.8892162162162163,-1.3045196501095688,5.686030211833456
327.9,1.4994594594594597,1.887864864864865,-1.3156550774287799,5.661553659605553
328.9,1.4940540540540541,1.8865135135135136,-1.3267357202337475,5.637106325785245
329.9,1.4886486486486488,1.8851621621621621,-1.33776157852447,5.612688210372535
330.9,1.4832432432432434,1.883810810810811,-1.3487326523009497,5.588299313367423
331.9,1.48,1.8825636363636364,-1.353645844958678,5.572388363636364
332.9,1.48,1.8814727272727274,-1.3495396234710748,5.569159272727273
333.9,1.48,1.8803818181818182,-1.3454357821487601,5.565930181818182
334.9,1.48,1.8792909090909091,-1.3413343209917357,5.562701090909091
335.9,1.48,1.8782,-1.3372352400000005,5.559472
336.9,1.48,1.8771090909090908,-1.3331385391735537,5.5562429090909085
337.9,1.48,1.8760181818181818,-1.3290442185123967,5.553013818181818
338.9,1.48,1.8749272727272728,-1.324952278016529,5.549784727272727
339.9,1.48,1.8738363636363637,-1.320862717685951,5.546555636363637
340.9,1.48,1.8727454545454545,-1.3167755375206611,5.543326545454545
341.9,1.48,1.8716545454545455,-1.3126907375206613,5.540097454545455
342.9,1.4806837606837606,1.8708290598290598,-1.3075769719482797,5.540212415808313
343.9,1.4823931623931623,1.8704017094017094,-1.3009130666228361,5.545341409891153
344.9,1.484102564102564,1.869974358974359,-1.2942436824457593,5.550467481919789
345.9,1.4858119658119657,1.8695470085470085,-1.28756881941705,5.555590631894221
346.9,1.4875213675213674,1.869119658119658,-1.2808884775367084,5.560710859814449
347.9,1.4892307692307691,1.8686923076923077,-1.274202656804734,5.565828165680473
348.9,1.4909401709401708,1.8682649572649572,-1.2675113572211267,5.570942549492292
349.9,1.4926495726495725,1.8678376068376068,-1.2608145787858867,5.576054011249908
350.9,1.4943589743589742,1.8674102564102564,-1.2541123214990142,5.581162550953319
