wl,n,k,er,ei
1558.0,0.5288479262672812,10.80478341013825,-116.46366441088152,11.42817460043747
1559.0,0.529447004608295,10.81257603686636,-116.63148642232795,11.449371989636647
1560.0,0.5300460829493088,10.82036866359447,-116.79942916604728,11.470588052411392
1561.0,0.5306451612903227,10.828161290322582,-116.96749264203957,11.49182278876171
1562.0,0.5312442396313365,10.835953917050691,-117.13567685030475,11.513076198687594
1563.0,0.5318433179723503,10.843746543778803,-117.3039817908429,11.534348282189049
1564.0,0.5324423963133641,10.851539170506912,-117.47240746365392,11.555639039266072
1565.0,0.5330414746543779,10.859331797235024,-117.64095386873795,11.576948469918666
1566.0,0.5336405529953918,10.867124423963133,-117.80962100609484,11.59827657414683
1567.0,0.5342396313364056,10.874917050691245,-117.97840887572471,11.619623351950564
1568.0,0.5348387096774194,10.882709677419356,-118.14731747762751,11.640988803329869
1569.0,0.5354377880184332,10.890502304147466,-118.31634681180319,11.66237292828474
1570.0,0.536036866359447,10.898294930875577,-118.48549687825185,11.683775726815181
1571.0,0.5366359447004609,10.906087557603687,-118.65476767697339,11.705197198921194
1572.0,0.5372350230414747,10.913880184331799,-118.82415920796792,11.726637344602777
1573.0,0.5378341013824885,10.921672811059908,-118.99367147123533,11.748096163859927
1574.0,0.5384331797235024,10.92946543778802,-119.1633044667757,11.769573656692648
1575.0,0.5390322580645162,10.93725806451613,-119.33305819458899,11.791069823100937
1576.0,0.53963133640553,10.94505069124424,-119.5029326546752,11.812584663084799
1577.0,0.5402304147465439,10.95284331797235,-119.67292784703434,11.834118176644228
1578.0,0.5408294930875577,10.960635944700462,-119.84304377166643,11.855670363779229
1579.0,0.5414285714285715,10.968428571428571,-120.01328042857143,11.877241224489797
1580.0,0.5420276497695853,10.976221198156683,-120.18363781774939,11.898830758775937
1581.0,0.5426267281105991,10.984013824884794,-120.35411593920027,11.920438966637645
1582.0,0.543225806451613,10.991806451612904,-120.52471479292404,11.942065848074925
1583.0,0.5438248847926268,10.999599078341015,-120.6954343789208,11.963711403087773
1584.0,0.5444239631336406,11.007391705069125,-120.86627469719045,11.98537563167619
1585.0,0.5450230414746544,11.015184331797236,-121.03723574773305,12.007058533840178
1586.0,0.5456221198156682,11.022976958525346,-121.20831753054854,12.028760109579732
1587.0,0.5462211981566821,11.030769585253458,-121.37952004563702,12.050480358894863
1588.0,0.5468202764976959,11.038562211981567,-121.55084329299837,12.072219281785557
1589.0,0.5474193548387097,11.046354838709679,-121.7222872726327,12.093976878251823
1590.0,0.5480184331797235,11.054147465437788,-121.89385198453991,12.115753148293658
1591.0,0.5486175115207373,11.0619400921659,-122.0655374287201,12.137548091911064
1592.0,0.5492165898617511,11.06973271889401,-122.2373436051732,12.159361709104036
1593.0,0.5498156682027651,11.07752534562212,-122.40927051389923,12.181193999872585
1594.0,0.5504147465437789,11.085317972350232,-122.58131815489821,12.2030449642167
1595.0,0.5510138248847927,11.093110599078342,-122.75348652817009,12.224914602136382
1596.0,0.5516129032258065,11.100903225806452,-122.92577563371488,12.246802913631633
1597.0,0.5522119815668203,11.108695852534563,-123.09818547153264,12.268709898702458
1598.0,0.5528110599078342,11.116488479262674,-123.27071604162334,12.290635557348853
1599.0,0.553410138248848,11.124281105990784,-123.44336734398692,12.312579889570815
1600.0,0.5540092165898618,11.132073732718895,-123.61613937862349,12.334542895368347
1601.0,0.5546082949308756,11.139866359447005,-123.78903214553294,12.356524574741448
1602.0,0.5552073732718894,11.147658986175117,-123.96204564471536,12.37852492769012
1603.0,0.5558064516129033,11.155451612903226,-124.13517987617065,12.400543954214363
1604.0,0.5564055299539171,11.163244239631338,-124.30843483989894,12.422581654314174
1605.0,0.5570046082949309,11.171036866359447,-124.48181053590011,12.444638027989553
1606.0,0.5576036866359447,11.178829493087559,-124.65530696417426,12.466713075240504
1607.0,0.5582027649769585,11.186622119815668,-124.82892412472127,12.488806796067022
1608.0,0.5588018433179724,11.19441474654378,-125.00266201754127,12.510919190469115
1609.0,0.5594009216589862,11.20220737327189,-125.17652064263416,12.533050258446773
1610.0,0.56,11.21,-125.35050000000003,12.555200000000003
1611.0,0.5611009174311927,11.217859327217127,-125.52553364569017,12.588702320231185
1612.0,0.5622018348623854,11.225718654434251,-125.70068840539051,12.622239250343688
1613.0,0.5633027522935781,11.233577981651377,-125.87596427910111,12.655810790337517
1614.0,0.5644036697247707,11.241437308868502,-126.05136126682191,12.689416940212666
1615.0,0.5655045871559634,11.249296636085628,-126.226879368553,12.723057699969141
1616.0,0.566605504587156,11.257155963302754,-126.40251858429428,12.756733069606938
1617.0,0.5677064220183486,11.265015290519878,-126.57827891404578,12.790443049126058
1618.0,0.5688073394495413,11.272874617737004,-126.75416035780755,12.824187638526501
1619.0,0.569908256880734,11.280733944954129,-126.93016291557952,12.857966837808267
1620.0,0.5710091743119267,11.288593272171255,-127.10628658736174,12.891780646971357
1621.0,0.5721100917431193,11.29645259938838,-127.28253137315416,12.92562906601577
1622.0,0.573211009174312,11.304311926605505,-127.45889727295685,12.959512094941505
1623.0,0.5743119266055047,11.312171253822632,-127.63538428676976,12.993429733748567
1624.0,0.5754128440366973,11.320030581039756,-127.81199241459286,13.027381982436946
1625.0,0.57651376146789,11.327889908256882,-127.98872165642626,13.061368841006653
1626.0,0.5776146788990826,11.335749235474006,-128.16557201226985,13.095390309457677
1627.0,0.5787155963302753,11.343608562691132,-128.34254348212366,13.129446387790031
1628.0,0.5798165137614679,11.351467889908259,-128.51963606598775,13.163537076003706
1629.0,0.5809174311926606,11.359327217125383,-128.69684976386202,13.197662374098703
1630.0,0.5820183486238533,11.367186544342509,-128.87418457574654,13.231822282075024
1631.0,0.5831192660550459,11.375045871559633,-129.0516405016413,13.266016799932668
1632.0,0.5842201834862386,11.38290519877676,-129.22921754154626,13.300245927671636
1633.0,0.5853211009174313,11.390764525993884,-129.40691569546146,13.334509665291925
1634.0,0.586422018348624,11.39862385321101,-129.58473496338692,13.36880801279354
1635.0,0.5875229357798166,11.406483180428136,-129.76267534532263,13.403140970176477
1636.0,0.5886238532110093,11.41434250764526,-129.94073684126852,13.437508537440735
1637.0,0.5897247706422019,11.422201834862387,-130.11891945122468,13.471910714586317
1638.0,0.5908256880733945,11.430061162079511,-130.29722317519102,13.50634750161322
1639.0,0.5919266055045872,11.437920489296637,-130.4756480131676,13.54081889852145
1640.0,0.5930275229357799,11.445779816513763,-130.6541939651545,13.575324905311003
1641.0,0.5941284403669725,11.453639143730888,-130.8328610311515,13.609865521981877
1642.0,0.5952293577981652,11.461498470948014,-131.01164921115884,13.644440748534077
1643.0,0.5963302752293579,11.469357798165138,-131.19055850517634,13.679050584967598
1644.0,0.5974311926605506,11.477217125382264,-131.36958891320413,13.713695031282443
1645.0,0.5985321100917432,11.485076452599388,-131.54874043524205,13.74837408747861
1646.0,0.5996330275229359,11.492935779816515,-131.72801307129032,13.783087753556101
1647.0,0.6007339449541285,11.50079510703364,-131.90740682134876,13.817836029514915
1648.0,0.6018348623853211,11.508654434250765,-132.08692168541745,13.85261891535505
1649.0,0.6029357798165138,11.516513761467891,-132.26655766349637,13.88743641107651
1650.0,0.6040366972477065,11.524373088685016,-132.4463147555855,13.922288516679293
1651.0,0.6051376146788991,11.532232415902142,-132.62619296168486,13.9571752321634
1652.0,0.6062385321100918,11.540091743119268,-132.8061922817945,13.992096557528832
1653.0,0.6073394495412845,11.547951070336392,-132.98631271591432,14.027052492775583
1654.0,0.6084403669724772,11.555810397553518,-133.1665542640444,14.06204303790366
1655.0,0.6095412844036698,11.563669724770643,-133.3469169261847,14.097068192913058
1656.0,0.6106422018348625,11.571529051987769,-133.5274007023352,14.13212795780378
1657.0,0.6117431192660552,11.579388379204893,-133.70800559249597,14.167222332575825
1658.0,0.6128440366972479,11.58724770642202,-133.88873159666696,14.202351317229194
1659.0,0.6139449541284404,11.595107033639145,-134.0695787148482,14.237514911763883
1660.0,0.6150458715596331,11.60296636085627,-134.25054694703962,14.272713116179897
1661.0,0.6161467889908258,11.610825688073396,-134.43163629324133,14.307945930477235
1662.0,0.6172477064220184,11.61868501529052,-134.61284675345323,14.343213354655894
1663.0,0.6183486238532111,11.626544342507646,-134.79417832767538,14.378515388715881
1664.0,0.6194495412844038,11.634403669724772,-134.9756310159078,14.413852032657188
1665.0,0.6205504587155964,11.642262996941897,-135.15720481815038,14.449223286479818
1666.0,0.6216513761467891,11.650122324159023,-135.33889973440324,14.484629150183771
1667.0,0.6227522935779818,11.657981651376147,-135.52071576466628,14.520069623769047
1668.0,0.6238532110091743,11.665840978593273,-135.7026529089396,14.555544707235645
1669.0,0.624954128440367,11.673700305810398,-135.88471116722312,14.591054400583566
1670.0,0.6260550458715597,11.681559633027524,-136.0668905395169,14.626598703812812
1671.0,0.6271559633027524,11.68941896024465,-136.24919102582092,14.662177616923383
1672.0,0.628256880733945,11.697278287461774,-136.43161262613512,14.697791139915273
1673.0,0.6293577981651377,11.7051376146789,-136.61415534045958,14.73343927278849
1674.0,0.6304587155963304,11.712996941896025,-136.79681916879426,14.769122015543026
1675.0,0.631559633027523,11.72085626911315,-136.9796041111392,14.80483936817889
1676.0,0.6326605504587157,11.728715596330277,-137.16251016749436,14.840591330696075
1677.0,0.6337614678899084,11.736574923547401,-137.3455373378597,14.87637790309458
1678.0,0.6348623853211011,11.744434250764527,-137.52868562223537,14.912199085374413
1679.0,0.6359633027522937,11.752293577981652,-137.71195502062116,14.948054877535565
1680.0,0.6370642201834864,11.760152905198778,-137.89534553301726,14.983945279578043
1681.0,0.638165137614679,11.768012232415902,-138.07885715942353,15.019870291501839
1682.0,0.6392660550458716,11.775871559633028,-138.2624898998401,15.055829913306964
1683.0,0.6403669724770643,11.783730886850154,-138.4462437542669,15.091824144993412
1684.0,0.641467889908257,11.791590214067279,-138.63011872270386,15.127852986561178
1685.0,0.6425688073394497,11.799449541284405,-138.81411480515112,15.163916438010272
1686.0,0.6436697247706423,11.80730886850153,-138.99823200160853,15.200014499340687
1687.0,0.644770642201835,11.815168195718655,-139.18247031207625,15.236147170552426
1688.0,0.6458715596330277,11.823027522935782,-139.3668297365542,15.27231445164549
1689.0,0.6469724770642203,11.830886850152906,-139.55131027504234,15.308516342619875
1690.0,0.6480733944954129,11.838746177370032,-139.73591192754074,15.34475284347558
1691.0,0.6491743119266056,11.846605504587156,-139.92063469404934,15.38102395421261
1692.0,0.6502752293577982,11.854464831804282,-140.1054785745682,15.417329674830967
1693.0,0.6513761467889909,11.862324159021409,-140.29044356909728,15.453670005330645
1694.0,0.6524770642201836,11.870183486238533,-140.4755296776366,15.490044945711643
1695.0,0.6535779816513763,11.878042813455659,-140.66073690018615,15.526454495973969
1696.0,0.6546788990825689,11.885902140672783,-140.8460652367459,15.562898656117614
1697.0,0.6557798165137616,11.89376146788991,-141.0315146873159,15.599377426142585
1698.0,0.6568807339449543,11.901620795107034,-141.21708525189612,15.635890806048877
1699.0,0.657981651376147,11.90948012232416,-141.4027769304866,15.672438795836495
1700.0,0.6590825688073396,11.917339449541286,-141.58858972308732,15.709021395505435
1701.0,0.6601834862385323,11.92519877675841,-141.77452362969822,15.745638605055696
1702.0,0.6612844036697249,11.933058103975537,-141.9605786503194,15.78229042448728
1703.0,0.6623853211009175,11.940917431192661,-142.1467547849508,15.818976853800187
1704.0,0.6634862385321102,11.948776758409787,-142.3330520335924,15.85569789299442
1705.0,0.6645871559633029,11.956636085626911,-142.51947039624423,15.892453542069974
1706.0,0.6656880733944955,11.964495412844038,-142.70600987290635,15.929243801026853
1707.0,0.6667889908256882,11.972354740061164,-142.89267046357867,15.966068669865056
1708.0,0.6678899082568809,11.980214067278288,-143.07945216826118,16.00292814858458
1709.0,0.6689908256880736,11.988073394495414,-143.26635498695398,16.039822237185426
1710.0,0.6700917431192662,11.995932721712538,-143.45337891965696,16.076750935667597
1711.0,0.6711926605504588,12.003792048929665,-143.6405239663702,16.11371424403109
1712.0,0.6722935779816515,12.01165137614679,-143.82779012709372,16.15071216227591
1713.0,0.6733944954128441,12.019510703363915,-144.01517740182737,16.187744690402045
1714.0,0.6744954128440368,12.027370030581041,-144.20268579057134,16.22481182840951
1715.0,0.6755963302752295,12.035229357798165,-144.3903152933255,16.261913576298294
1716.0,0.6766972477064221,12.043088685015292,-144.5780659100899,16.299049934068407
1717.0,0.6777981651376148,12.050948012232418,-144.76593764086454,16.336220901719837
1718.0,0.6788990825688075,12.058807339449542,-144.95393048564938,16.373426479252593
1719.0,0.6800000000000002,12.066666666666668,-145.14204444444448,16.41066666666667
