wl,n,k,er,ei
256,1.332769230769231,1.3921692307692308,-0.16186134461538448,3.7108806295857995
257,1.335846153846154,1.3912461538461538,-0.15108091384615352,3.716981647337278
258,1.3389230769230769,1.3903230769230768,-0.140283252307692,3.723071304142011
259,1.342,1.3894,-0.12946835999999973,3.7291496
260,1.345076923076923,1.388476923076923,-0.11863623692307668,3.7352165349112423
261,1.3481538461538463,1.387553846153846,-0.10778688307692219,3.7412721088757395
262,1.3516438356164384,1.3861780821917806,-0.09454861718896534,3.747238119722274
263,1.3557534246575342,1.3841232876712326,-0.07772992700318948,3.753059774817038
264,1.35986301369863,1.3820684931506848,-0.06088590373428415,3.7588476524676295
265,1.363972602739726,1.3800136986301368,-0.04401654738224736,3.7646017526740474
266,1.368082191780822,1.377958904109589,-0.027121857947081995,3.7703220754362916
267,1.3721917808219177,1.375904109589041,-0.010201835428785833,3.776008620754362
268,1.3763013698630138,1.373849315068493,0.006743520172640904,3.78166138862826
269,1.3804166666666666,1.3714305555555553,0.024728404899691858,3.7862911921296285
270,1.3845833333333333,1.3657361111111108,0.051835881751543855,3.781950914351851
271,1.38875,1.3600416666666666,0.07891322743055551,3.7775157291666663
272,1.3929166666666666,1.3543472222222221,0.10596044193672838,3.7729856365740737
273,1.3970833333333332,1.3486527777777777,0.13297752527006157,3.7683606365740734
274,1.4012499999999999,1.3429583333333333,0.1599644774305553,3.7636407291666663
275,1.4054166666666665,1.337263888888889,0.18692129841820915,3.758825914351852
276,1.4095833333333332,1.3315694444444446,0.21384798823302376,3.75391619212963
277,1.41,1.3237349397590363,0.23582580926114027,3.732932530120482
278,1.41,1.3156626506024096,0.2571317898098415,3.710168674698795
279,1.41,1.3075903614457831,0.278307446654086,3.6874048192771083
280,1.41,1.2995180722891566,0.299352779793874,3.6646409638554216
281,1.41,1.2914457831325301,0.32026778922920585,3.641877108433735
282,1.41,1.2833734939759036,0.34105247496008095,3.619113253012048
283,1.41,1.275301204819277,0.36170683698650063,3.5963493975903607
284,1.41,1.2672289156626504,0.3822308753084631,3.573585542168674
285,1.4084999999999999,1.2562749999999998,0.40564537437500015,3.538926674999999
286,1.406,1.2433999999999996,0.4307924400000007,3.496440799999999
287,1.4034999999999997,1.2305249999999996,0.4556204743750001,3.4540836749999984
288,1.4009999999999998,1.2176499999999997,0.48012947750000023,3.4118552999999987
289,1.3984999999999999,1.2047749999999997,0.5043194493750003,3.3697556749999986
290,1.396,1.1918999999999997,0.5281903900000002,3.327784799999999
291,1.3935,1.1790249999999998,0.5517422993750005,3.2859426749999994
292,1.3909999999999998,1.1661499999999998,0.5749751774999998,3.244229299999999
293,1.386470588235294,1.1470941176470584,0.6064757773010385,3.180824512110725
294,1.3805882352941174,1.123917647058823,0.6428329980622842,3.1033349619377146
295,1.374705882352941,1.1007411764705877,0.6781851253979245,3.0263907404844272
296,1.3688235294117646,1.0775647058823525,0.7125321593079588,2.9499918477508635
297,1.362941176470588,1.0543882352941172,0.7458740997923883,2.8741382837370226
298,1.3570588235294117,1.0312117647058818,0.7782109468512117,2.798830048442905
299,1.3511764705882352,1.0080352941176467,0.8095427004844296,2.724067141868511
300,1.3452941176470588,0.9848588235294113,0.8398693606920422,2.6498495640138398
301,1.3378571428571424,0.9604489795918361,0.8673994922948772,2.5698870553935835
302,1.316428571428571,0.9249387755102034,0.877472445231154,2.4352316618075776
303,1.2949999999999997,0.8894285714285708,0.885941816326531,2.303619999999998
304,1.2735714285714281,0.8539183673469382,0.8928076055810079,2.1750520699708433
305,1.2521428571428568,0.8184081632653055,0.8980698129945855,2.0495278717201146
306,1.2307142857142854,0.7828979591836729,0.9017284385672637,1.9270474052478115
307,1.2092857142857139,0.7473877551020403,0.9037834822990419,1.8076106705539339
308,1.1878571428571425,0.7118775510204076,0.9042349441899207,1.6912176676384822
309,1.1664285714285711,0.676367346938775,0.9030828242399003,1.5778683965014562
310,1.1449999999999996,0.6408571428571423,0.9003271224489793,1.4675628571428554
311,1.1201030927835047,0.6090721649484534,0.8836620363481766,1.364447231374215
312,1.0871134020618554,0.5859793814432989,0.8384437134658301,1.2740520777978526
313,1.054123711340206,0.5628865979381443,0.7943354766712718,1.1867042193644382
314,1.0211340206185568,0.5397938144329898,0.7513373259645022,1.102403656073972
315,0.9881443298969075,0.5167010309278353,0.7094492613455206,1.021150387926454
316,0.9551546391752581,0.4936082474226807,0.6686712828143272,0.9429444149218843
317,0.9221649484536089,0.4705154639175262,0.6290033903709222,0.8677857370602627
318,0.8891752577319596,0.44742268041237165,0.5904455840153056,0.7956743543415895
319,0.8561855670103102,0.4243298969072171,0.552997863747477,0.7266102667658644
320,0.8231958762886609,0.4012371134020626,0.5166602295674366,0.6605934743330873
321,0.7754054054054074,0.41562162162162036,0.4285122103725387,0.6445505040175307
322,0.7177477477477495,0.45499099099098983,0.3081450275140041,0.6531375180585991
323,0.6600900900900917,0.49436036036035935,0.19132676113952102,0.6526447496144796
324,0.6024324324324338,0.5337297297297289,0.07805741124908949,0.6430721986851721
325,0.544774774774776,0.5730990990990983,-0.03166302215729022,0.6244198652706766
